Generated Airfoil
1.000000 0.000000
0.999785 0.001407
0.999574 0.001455
0.999348 0.001508
0.999102 0.001586
0.998837 0.001672
0.998547 0.001769
0.998237 0.001877
0.997902 0.001995
0.997539 0.002120
0.997148 0.002254
0.996724 0.002397
0.996269 0.002549
0.995775 0.002711
0.995238 0.002884
0.994662 0.003067
0.994041 0.003263
0.993367 0.003472
0.992640 0.003695
0.991852 0.003934
0.991005 0.004188
0.990091 0.004461
0.989104 0.004752
0.988030 0.005065
0.986882 0.005400
0.985635 0.005759
0.984284 0.006145
0.982832 0.006558
0.981257 0.007003
0.979560 0.007480
0.977723 0.007992
0.975751 0.008543
0.973619 0.009135
0.971297 0.009770
0.968800 0.010453
0.966108 0.011187
0.963212 0.011975
0.960055 0.012822
0.956676 0.013730
0.953022 0.014706
0.949008 0.015752
0.944759 0.016874
0.940130 0.018076
0.935197 0.019364
0.929781 0.020743
0.924036 0.022218
0.917704 0.023794
0.910882 0.025477
0.903641 0.027271
0.895689 0.029181
0.887186 0.031213
0.878150 0.033376
0.868097 0.035674
0.857529 0.038107
0.846051 0.040661
0.833634 0.043329
0.820319 0.046116
0.806124 0.049016
0.790428 0.052025
0.773761 0.055146
0.755917 0.058356
0.736095 0.061654
0.715070 0.065028
0.692180 0.068457
0.667579 0.071916
0.640514 0.075394
0.611734 0.078850
0.580658 0.082228
0.546860 0.085482
0.513113 0.088323
0.481011 0.090607
0.450468 0.092405
0.421700 0.093766
0.394584 0.094722
0.369025 0.095308
0.344947 0.095554
0.322245 0.095482
0.300850 0.095110
0.280676 0.094460
0.261660 0.093555
0.243737 0.092420
0.226843 0.091075
0.210931 0.089536
0.195944 0.087817
0.181837 0.085933
0.168573 0.083904
0.156099 0.081749
0.144379 0.079489
0.133378 0.077139
0.123058 0.074714
0.113387 0.072225
0.104334 0.069685
0.095867 0.067107
0.087956 0.064502
0.080574 0.061882
0.073693 0.059259
0.067284 0.056644
0.061324 0.054046
0.055786 0.051477
0.050647 0.048940
0.045883 0.046446
0.041473 0.043997
0.037395 0.041599
0.033629 0.039256
0.030157 0.036974
0.026959 0.034748
0.024019 0.032587
0.021320 0.030493
0.018846 0.028459
0.016584 0.026492
0.014520 0.024595
0.012639 0.022762
0.010930 0.020992
0.009383 0.019295
0.007985 0.017665
0.006727 0.016099
0.005601 0.014599
0.004597 0.013170
0.003707 0.011814
0.002925 0.010476
0.002244 0.009226
0.001660 0.007981
0.001168 0.006723
0.000763 0.005491
0.000443 0.004290
0.000207 0.003138
0.000057 0.002042
-0.000011 0.000997
0.000000 0.000000
0.000058 -0.001003
0.000154 -0.002068
0.000314 -0.003171
0.000545 -0.004326
0.000853 -0.005571
0.001321 -0.006845
0.001878 -0.008212
0.002712 -0.009605
0.003771 -0.011023
0.004874 -0.012518
0.006176 -0.014051
0.007729 -0.015617
0.009319 -0.017137
0.011274 -0.018726
0.013404 -0.020268
0.015597 -0.021992
0.018091 -0.023481
0.020947 -0.025358
0.023453 -0.027227
0.026353 -0.028768
0.029917 -0.030326
0.033361 -0.032035
0.037188 -0.033538
0.041536 -0.035218
0.046002 -0.037206
0.051113 -0.038671
0.056545 -0.039994
0.062359 -0.041712
0.068488 -0.043373
0.075598 -0.044776
0.082943 -0.046639
0.090481 -0.048547
0.099071 -0.049614
0.108107 -0.051283
0.117536 -0.053386
0.127749 -0.054107
0.138899 -0.055287
0.150542 -0.056165
0.163216 -0.056352
0.176680 -0.057736
0.191384 -0.059333
0.207234 -0.058541
0.223655 -0.058781
0.241753 -0.058920
0.260663 -0.060906
0.280829 -0.060631
0.302265 -0.061922
0.325486 -0.060086
0.350264 -0.060652
0.376601 -0.059675
0.405043 -0.059887
0.435438 -0.056822
0.467789 -0.054166
0.502589 -0.051401
0.539830 -0.050002
0.576862 -0.044222
0.610885 -0.042839
0.642187 -0.040439
0.670981 -0.038609
0.697462 -0.035997
0.721792 -0.032042
0.744070 -0.028888
0.764685 -0.028478
0.783654 -0.025048
0.801124 -0.023928
0.817127 -0.023509
0.831925 -0.022596
0.845528 -0.021338
0.857956 -0.020156
0.869609 -0.019410
0.880031 -0.017778
0.889688 -0.016821
0.898655 -0.015444
0.906837 -0.014522
0.914432 -0.013435
0.921449 -0.011961
0.927831 -0.010725
0.933762 -0.010204
0.939213 -0.009308
0.944185 -0.008420
0.948837 -0.007822
0.953067 -0.007096
0.956968 -0.006954
0.960563 -0.006372
0.963923 -0.005950
0.966989 -0.005508
0.969781 -0.005328
0.972376 -0.004910
0.974743 -0.004482
0.976949 -0.004144
0.978964 -0.003999
0.980846 -0.003825
0.982532 -0.003554
0.984134 -0.003287
0.985561 -0.003105
0.986923 -0.003067
0.988146 -0.002906
0.989278 -0.002795
0.990333 -0.002618
0.991284 -0.002395
0.992184 -0.002296
0.992989 -0.002189
0.993738 -0.002109
0.994421 -0.001958
0.995055 -0.001861
0.995632 -0.001850
0.996162 -0.001781
0.996648 -0.001741
0.997094 -0.001692
0.997508 -0.001642
0.997885 -0.001612
0.998237 -0.001588
0.998558 -0.001584
0.998854 -0.001569
0.999127 -0.001542
0.999378 -0.001511
0.999608 -0.001474
0.999821 -0.001434
1.000018 -0.001388
