Generated Airfoil
1.000000 0.000000
1.000888 0.004042
1.000718 0.004169
1.000516 0.004307
1.000292 0.004458
1.000089 0.004622
0.999865 0.004802
0.999567 0.004998
0.999268 0.005212
0.999004 0.005445
0.998680 0.005699
0.998305 0.005976
0.997967 0.006279
0.997531 0.006608
0.997120 0.006967
0.996591 0.007356
0.996059 0.007781
0.995569 0.008242
0.994888 0.008742
0.994301 0.009286
0.993540 0.009876
0.992685 0.010517
0.991860 0.011210
0.990990 0.011960
0.990065 0.012770
0.988893 0.013647
0.987780 0.014599
0.986442 0.015621
0.985114 0.016737
0.983632 0.017911
0.982089 0.019208
0.980283 0.020607
0.978518 0.022077
0.976353 0.023699
0.974197 0.025395
0.971892 0.027289
0.969174 0.029295
0.966358 0.031483
0.963287 0.033822
0.959778 0.036391
0.956166 0.039090
0.952309 0.041985
0.947991 0.045174
0.943402 0.048613
0.938260 0.052192
0.933065 0.056114
0.926723 0.060303
0.919955 0.064664
0.912975 0.069357
0.904917 0.074326
0.896626 0.079471
0.886908 0.084885
0.876521 0.090530
0.865765 0.096437
0.853246 0.102664
0.839827 0.109237
0.825205 0.116140
0.809586 0.123361
0.791916 0.130876
0.772351 0.138703
0.751216 0.146935
0.729306 0.155514
0.706333 0.164377
0.681436 0.173473
0.654180 0.182848
0.624245 0.192357
0.591343 0.201856
0.555207 0.211214
0.515553 0.220139
0.475430 0.227672
0.437403 0.233336
0.401446 0.237252
0.367522 0.239538
0.335589 0.240339
0.305601 0.239782
0.277508 0.237991
0.251253 0.235111
0.226775 0.231279
0.204015 0.226619
0.182913 0.221235
0.163408 0.215223
0.145432 0.208686
0.128911 0.201727
0.113772 0.194443
0.099944 0.186916
0.087353 0.179226
0.075927 0.171441
0.065593 0.163624
0.056280 0.155825
0.047918 0.148088
0.040439 0.140452
0.033776 0.132951
0.027863 0.125616
0.022640 0.118463
0.018047 0.111474
0.014027 0.104564
0.010528 0.097382
0.007500 0.090363
0.004897 0.083117
0.002676 0.076719
0.000798 0.069982
-0.000775 0.064578
-0.002074 0.059289
-0.003132 0.054697
-0.003975 0.050320
-0.004630 0.046211
-0.005118 0.041994
-0.005461 0.038463
-0.005678 0.035317
-0.005784 0.032234
-0.005796 0.029461
-0.005727 0.026625
-0.005589 0.024102
-0.005393 0.021831
-0.005147 0.019702
-0.004862 0.017711
-0.004544 0.015785
-0.004200 0.013925
-0.003836 0.012108
-0.003457 0.010388
-0.003067 0.008867
-0.002672 0.007532
-0.002275 0.006301
-0.001878 0.005121
-0.001487 0.003989
-0.001102 0.002905
-0.000729 0.001875
-0.000365 0.000903
0.000000 0.000000
0.000426 -0.000855
0.000945 -0.001761
0.001556 -0.002743
0.002252 -0.003770
0.003019 -0.004865
0.003841 -0.005982
0.004683 -0.007224
0.005627 -0.008516
0.006578 -0.009849
0.007636 -0.011245
0.008665 -0.012844
0.009923 -0.014490
0.011231 -0.016251
0.012677 -0.017842
0.014248 -0.019927
0.015982 -0.022043
0.018092 -0.024002
0.020007 -0.026447
0.022139 -0.028560
0.024435 -0.031134
0.027038 -0.033658
0.029578 -0.036881
0.032386 -0.039570
0.035407 -0.042777
0.039112 -0.046125
0.043062 -0.050441
0.046326 -0.054244
0.051825 -0.058145
0.056425 -0.061990
0.062262 -0.065565
0.068625 -0.068696
0.076639 -0.071773
0.084875 -0.074077
0.094409 -0.078420
0.104552 -0.079826
0.116122 -0.083721
0.129189 -0.085684
0.141999 -0.090381
0.154157 -0.093542
0.168382 -0.095226
0.182440 -0.102344
0.197596 -0.104529
0.214394 -0.111666
0.231295 -0.118368
0.251037 -0.122172
0.270431 -0.126618
0.292510 -0.127702
0.316705 -0.129949
0.341961 -0.127092
0.368619 -0.125128
0.397785 -0.117683
0.429149 -0.113171
0.461636 -0.105689
0.496963 -0.097692
0.534161 -0.088921
0.571671 -0.080035
0.605803 -0.071719
0.637988 -0.064603
0.667414 -0.058556
0.694255 -0.054468
0.718796 -0.049599
0.741203 -0.045948
0.761963 -0.041733
0.780755 -0.037387
0.798457 -0.035288
0.814599 -0.031835
0.829650 -0.030802
0.843224 -0.028988
0.856036 -0.025820
0.867566 -0.023867
0.878490 -0.021004
0.888363 -0.020027
0.897397 -0.018743
0.905730 -0.017146
0.913524 -0.016658
0.920531 -0.015360
0.927099 -0.014704
0.933158 -0.013693
0.938491 -0.013059
0.943631 -0.012462
0.948125 -0.010888
0.952393 -0.010593
0.956333 -0.010332
0.959829 -0.009825
0.963088 -0.009601
0.966142 -0.009104
0.968850 -0.008492
0.971423 -0.008107
0.973786 -0.007828
0.975912 -0.007592
0.977955 -0.007432
0.979787 -0.006972
0.981462 -0.006868
0.983023 -0.006577
0.984478 -0.006575
0.985818 -0.006319
0.987051 -0.006174
0.988190 -0.005993
0.989232 -0.005838
0.990206 -0.005692
0.991087 -0.005540
0.991885 -0.005420
0.992627 -0.005240
0.993299 -0.005130
0.993912 -0.005028
0.994484 -0.004892
0.995002 -0.004783
0.995495 -0.004655
0.995937 -0.004568
0.996362 -0.004466
0.996739 -0.004379
0.997087 -0.004298
0.997424 -0.004217
0.997725 -0.004158
0.997991 -0.004098
0.998273 -0.004048
0.998510 -0.004003
0.998742 -0.003962
0.998939 -0.003924
