Generated Airfoil
1.000000 0.000000
0.999911 0.001897
0.999709 0.001943
0.999479 0.002008
0.999233 0.002079
0.998970 0.002109
0.998684 0.002183
0.998389 0.002257
0.998056 0.002335
0.997699 0.002423
0.997313 0.002550
0.996889 0.002677
0.996449 0.002781
0.995946 0.002920
0.995412 0.003065
0.994840 0.003227
0.994235 0.003407
0.993567 0.003598
0.992850 0.003804
0.992061 0.004038
0.991227 0.004276
0.990346 0.004540
0.989341 0.004822
0.988318 0.005129
0.987159 0.005463
0.985936 0.005821
0.984598 0.006207
0.983165 0.006619
0.981600 0.007062
0.979918 0.007541
0.978110 0.008054
0.976161 0.008609
0.974018 0.009204
0.971737 0.009840
0.969265 0.010527
0.966573 0.011263
0.963679 0.012060
0.960566 0.012912
0.957240 0.013829
0.953521 0.014809
0.949533 0.015864
0.945334 0.016997
0.940767 0.018211
0.935775 0.019513
0.930335 0.020900
0.924509 0.022386
0.918287 0.023989
0.911496 0.025680
0.904173 0.027507
0.896239 0.029452
0.887619 0.031520
0.878452 0.033789
0.868450 0.036116
0.857552 0.038647
0.845803 0.041251
0.833200 0.044075
0.819489 0.046988
0.804618 0.050110
0.788667 0.053302
0.771260 0.056697
0.752416 0.060434
0.732266 0.064192
0.710428 0.068021
0.686708 0.072266
0.661614 0.076554
0.633804 0.081224
0.603643 0.085957
0.571475 0.091214
0.536425 0.096043
0.501006 0.100435
0.467767 0.104400
0.436966 0.107647
0.406798 0.109473
0.379627 0.111404
0.353300 0.113047
0.328493 0.113886
0.305825 0.114919
0.284249 0.116336
0.263672 0.115553
0.244641 0.115830
0.226640 0.115462
0.209246 0.114414
0.193227 0.113287
0.177898 0.111394
0.163710 0.110782
0.149645 0.107867
0.136877 0.105992
0.125983 0.103628
0.114374 0.099748
0.104309 0.097644
0.095024 0.095090
0.086138 0.091929
0.077570 0.088224
0.070306 0.085105
0.062969 0.081558
0.055944 0.078482
0.049620 0.075121
0.044349 0.071303
0.039051 0.067421
0.034214 0.064349
0.030268 0.060508
0.025954 0.057581
0.022557 0.054256
0.019103 0.051134
0.016064 0.048111
0.013131 0.044930
0.011220 0.041951
0.008832 0.039054
0.006840 0.036304
0.004938 0.033593
0.003972 0.030986
0.002630 0.028380
0.001674 0.025871
0.000708 0.023502
0.000043 0.021265
-0.000661 0.019097
-0.000994 0.017033
-0.001308 0.015097
-0.001531 0.013227
-0.001665 0.011502
-0.001666 0.009875
-0.001634 0.008339
-0.001519 0.006902
-0.001361 0.005542
-0.001120 0.004288
-0.000864 0.003090
-0.000593 0.001986
-0.000304 0.000959
0.000000 0.000000
0.000328 -0.000954
0.000706 -0.001965
0.001128 -0.003008
0.001590 -0.004114
0.002132 -0.005284
0.002697 -0.006524
0.003427 -0.007812
0.004213 -0.009123
0.005217 -0.010605
0.006180 -0.011981
0.007599 -0.013545
0.009131 -0.015014
0.010684 -0.016709
0.012615 -0.018244
0.014683 -0.019774
0.016969 -0.021428
0.019617 -0.023111
0.022408 -0.024444
0.025536 -0.025828
0.028942 -0.027697
0.032601 -0.028858
0.036417 -0.030191
0.040845 -0.031752
0.045164 -0.033016
0.050053 -0.034256
0.055285 -0.035745
0.060783 -0.036732
0.066814 -0.038393
0.073191 -0.039095
0.080031 -0.040996
0.087314 -0.041644
0.095267 -0.043141
0.103635 -0.044692
0.112692 -0.045509
0.122337 -0.046682
0.132574 -0.047179
0.143419 -0.048536
0.155323 -0.048785
0.167770 -0.050275
0.181258 -0.051254
0.195710 -0.052947
0.211165 -0.053524
0.227416 -0.055568
0.245016 -0.056636
0.264139 -0.057375
0.284163 -0.058709
0.305613 -0.060533
0.328788 -0.063137
0.353155 -0.061850
0.379622 -0.062284
0.407746 -0.062985
0.437907 -0.061557
0.469848 -0.060764
0.504165 -0.059411
0.540874 -0.056098
0.577539 -0.053773
0.611357 -0.052566
0.642570 -0.047749
0.671168 -0.044517
0.697467 -0.041757
0.721798 -0.038239
0.744155 -0.035493
0.764669 -0.031389
0.783520 -0.028296
0.800993 -0.026241
0.816937 -0.024680
0.831680 -0.023149
0.845277 -0.021906
0.857825 -0.021085
0.869341 -0.019946
0.879954 -0.018450
0.889620 -0.017919
0.898557 -0.016359
0.906814 -0.014657
0.914461 -0.014317
0.921361 -0.013441
0.927773 -0.012227
0.933715 -0.011186
0.939231 -0.010187
0.944148 -0.009964
0.948749 -0.008893
0.953090 -0.008488
0.956931 -0.008182
0.960531 -0.007030
0.963881 -0.006639
0.966902 -0.006617
0.969787 -0.006201
0.972299 -0.005386
0.974702 -0.005319
0.976880 -0.004991
0.978911 -0.004840
0.980734 -0.004395
0.982452 -0.004174
0.984001 -0.003854
0.985462 -0.003838
0.986798 -0.003686
0.988017 -0.003506
0.989163 -0.003353
0.990195 -0.003218
0.991130 -0.003175
0.992011 -0.003030
0.992818 -0.002876
0.993569 -0.002835
0.994250 -0.002651
0.994887 -0.002540
0.995456 -0.002513
0.995984 -0.002372
0.996486 -0.002375
0.996942 -0.002282
0.997361 -0.002196
0.997742 -0.002144
0.998097 -0.002108
0.998415 -0.002052
0.998713 -0.001998
0.998989 -0.001987
0.999239 -0.001967
0.999480 -0.001898
0.999690 -0.001884
0.999898 -0.001865
