Generated Airfoil
1.000000 0.000000
1.000042 0.001291
0.999855 0.001373
0.999634 0.001460
0.999419 0.001553
0.999166 0.001653
0.998896 0.001758
0.998592 0.001870
0.998294 0.001990
0.997943 0.002117
0.997556 0.002252
0.997152 0.002395
0.996710 0.002548
0.996235 0.002710
0.995720 0.002883
0.995138 0.003067
0.994553 0.003263
0.993917 0.003472
0.993212 0.003695
0.992459 0.003933
0.991687 0.004188
0.990825 0.004461
0.989857 0.004752
0.988880 0.005065
0.987746 0.005400
0.986521 0.005759
0.985334 0.006145
0.983908 0.006558
0.982433 0.007003
0.980755 0.007480
0.979100 0.007992
0.977155 0.008543
0.975162 0.009135
0.973075 0.009770
0.970620 0.010453
0.968138 0.011187
0.965337 0.011975
0.962325 0.012822
0.959147 0.013731
0.955759 0.014706
0.951800 0.015752
0.947881 0.016874
0.943478 0.018076
0.938696 0.019364
0.933570 0.020743
0.928188 0.022218
0.922245 0.023794
0.915512 0.025477
0.908438 0.027272
0.900800 0.029181
0.892466 0.031213
0.883395 0.033376
0.873222 0.035675
0.862574 0.038107
0.850829 0.040661
0.838586 0.043329
0.824909 0.046116
0.810155 0.049017
0.794148 0.052026
0.776876 0.055147
0.758096 0.058357
0.738131 0.061654
0.716814 0.065028
0.693044 0.068457
0.668293 0.071916
0.641170 0.075394
0.611793 0.078850
0.581238 0.082227
0.547895 0.085481
0.513758 0.088321
0.481215 0.090606
0.450591 0.092403
0.421770 0.093764
0.394633 0.094721
0.369070 0.095306
0.344981 0.095553
0.322277 0.095481
0.300877 0.095109
0.280703 0.094458
0.261685 0.093553
0.243757 0.092419
0.226862 0.091074
0.210946 0.089535
0.195959 0.087816
0.181853 0.085932
0.168585 0.083903
0.156110 0.081748
0.144390 0.079488
0.133387 0.077138
0.123066 0.074713
0.113394 0.072224
0.104339 0.069684
0.095871 0.067106
0.087960 0.064501
0.080578 0.061882
0.073695 0.059258
0.067287 0.056643
0.061326 0.054045
0.055788 0.051474
0.050649 0.048937
0.045885 0.046441
0.041474 0.043991
0.037396 0.041592
0.033631 0.039248
0.030158 0.036961
0.026961 0.034735
0.024021 0.032570
0.021323 0.030469
0.018850 0.028431
0.016588 0.026457
0.014524 0.024548
0.012643 0.022703
0.010935 0.020921
0.009388 0.019201
0.007991 0.017543
0.006734 0.015945
0.005607 0.014406
0.004604 0.012923
0.003715 0.011495
0.002933 0.010121
0.002253 0.008798
0.001669 0.007525
0.001175 0.006300
0.000769 0.005121
0.000448 0.003990
0.000211 0.002922
0.000058 0.001931
-0.000027 0.000961
0.000000 0.000000
0.000260 -0.000972
0.000808 -0.001891
0.001515 -0.002697
0.002259 -0.003476
0.003076 -0.004274
0.003989 -0.005104
0.005007 -0.005953
0.006138 -0.006813
0.007389 -0.007683
0.008766 -0.008562
0.010280 -0.009448
0.011939 -0.010341
0.013754 -0.011237
0.015735 -0.012137
0.017894 -0.013039
0.020244 -0.013939
0.022798 -0.014838
0.025570 -0.015731
0.028576 -0.016615
0.031831 -0.017489
0.035354 -0.018350
0.039162 -0.019193
0.043274 -0.020017
0.047710 -0.020819
0.052493 -0.021597
0.057645 -0.022351
0.063189 -0.023077
0.069150 -0.023778
0.075554 -0.024460
0.082423 -0.025132
0.089780 -0.025814
0.097640 -0.026499
0.106063 -0.027088
0.115088 -0.027587
0.124769 -0.027982
0.135116 -0.028283
0.146192 -0.028491
0.158049 -0.028605
0.170717 -0.028654
0.184237 -0.028631
0.198671 -0.028531
0.214057 -0.028280
0.230516 -0.027747
0.248188 -0.027267
0.266970 -0.026514
0.287110 -0.025767
0.308569 -0.024999
0.331570 -0.024165
0.356088 -0.023047
0.382302 -0.022213
0.410321 -0.020884
0.440271 -0.019932
0.472250 -0.018416
0.506420 -0.018080
0.542982 -0.016337
0.579530 -0.014647
0.613207 -0.014328
0.644221 -0.013704
0.672730 -0.015005
0.699092 -0.016698
0.723336 -0.016197
0.745465 -0.017662
0.765910 -0.018456
0.784671 -0.018651
0.801938 -0.017886
0.817642 -0.015834
0.832170 -0.012794
0.845697 -0.011312
0.858061 -0.009000
0.869566 -0.007338
0.880067 -0.006221
0.889867 -0.005213
0.898770 -0.004575
0.907157 -0.002835
0.914644 -0.002870
0.921651 -0.003069
0.928131 -0.002203
0.934013 -0.002028
0.939492 -0.002215
0.944466 -0.002383
0.948980 -0.001606
0.953275 -0.001779
0.957152 -0.001533
0.960741 -0.001558
0.963943 -0.001744
0.966997 -0.001544
0.969826 -0.001483
0.972396 -0.001144
0.974761 -0.001153
0.976906 -0.001206
0.978939 -0.001201
0.980738 -0.001228
0.982444 -0.001098
0.983989 -0.001103
0.985429 -0.001135
0.986736 -0.001150
0.987961 -0.001011
0.989097 -0.000913
0.990104 -0.001027
0.991063 -0.001064
0.991934 -0.001086
0.992718 -0.001012
0.993430 -0.001007
0.994122 -0.001013
0.994740 -0.001007
0.995309 -0.000972
0.995870 -0.001010
0.996375 -0.000998
0.996831 -0.000982
0.997227 -0.000958
0.997631 -0.000962
0.997977 -0.000962
0.998302 -0.000997
0.998598 -0.001039
0.998866 -0.001081
0.999126 -0.001120
0.999356 -0.001155
0.999576 -0.001185
0.999770 -0.001213
